0.55;0.30
0.55;0.30
11.45;5.68
22.36;10.09
33.27;13.70
44.18;16.65
55.09;19.07
66.00;21.05
76.91;22.68
87.82;24.00
98.73;25.09
109.64;25.98
120.55;26.71
131.45;27.31
142.36;27.79
153.27;28.19
164.18;28.52
175.09;28.79
186.00;29.01
196.91;29.19
207.82;29.34
218.73;29.46
229.64;29.55
240.55;29.64
251.45;29.70
262.36;29.76
